img_id,asymmetry_score,border_score,color_score_red,color_score_green,color_score_blue,ground_truth_labels
PAT_1907_3801_88.png,0.139,0.245,0.0,0.001,0.003,0
PAT_190_291_366.png,0.282,0.054,0.004,0.01,0.003,0
PAT_1913_3815_367.png,0.219,0.014,0.002,0.001,0.005,0
PAT_1913_3816_335.png,0.216,0.444,0.005,0.008,0.013,0
PAT_1913_3818_991.png,0.0,0.0,0.0,0.0,0.0,0
PAT_1914_3821_427.png,0.17,0.414,0.003,0.004,0.006,0
PAT_1914_3822_863.png,0.616,0.093,0.01,0.012,0.006,0
PAT_1914_3823_180.png,0.173,0.204,0.006,0.01,0.007,0
PAT_1918_3836_82.png,0.251,0.014,0.006,0.002,0.001,0
PAT_1918_3837_15.png,0.481,0.011,0.0,0.0,0.0,0
PAT_191_293_314.png,0.271,0.857,0.009,0.009,0.008,0
PAT_191_293_391.png,0.572,0.064,0.001,0.001,0.007,0
PAT_191_293_699.png,0.599,0.105,0.002,0.005,0.007,0
PAT_191_294_419.png,0.651,0.155,0.008,0.012,0.032,0
PAT_191_294_629.png,0.719,0.025,0.003,0.003,0.016,0
PAT_1922_3848_451.png,0.512,0.628,0.008,0.01,0.009,0
PAT_1926_3871_371.png,0.122,0.737,0.004,0.004,0.005,0
PAT_1928_3876_437.png,0.447,0.745,0.003,0.005,0.006,0
PAT_192_295_164.png,0.797,0.105,0.002,0.004,0.003,0
PAT_192_296_824.png,0.325,0.444,0.005,0.004,0.003,0
PAT_192_884_310.png,0.406,0.021,0.005,0.004,0.002,0
PAT_1931_3879_727.png,0.332,0.014,0.001,0.001,0.003,0
PAT_1933_3883_413.png,0.41,0.036,0.006,0.003,0.001,0
PAT_1934_3890_306.png,0.282,0.551,0.002,0.004,0.015,0
PAT_1937_3897_131.png,0.601,0.022,0.0,0.001,0.002,0
PAT_193_297_295.png,0.343,0.079,0.01,0.004,0.001,0
PAT_1940_3901_900.png,0.634,0.019,0.002,0.003,0.002,0
PAT_1940_3902_876.png,0.267,0.193,0.008,0.009,0.009,0
PAT_1942_3915_388.png,0.075,1.0,0.002,0.003,0.005,0
PAT_1942_3917_379.png,0.242,0.044,0.001,0.0,0.002,0
PAT_1942_3918_497.png,0.204,0.091,0.0,0.0,0.001,0
PAT_1944_3921_281.png,0.436,0.068,0.01,0.008,0.007,0
PAT_1945_3923_428.png,0.327,0.036,0.001,0.002,0.006,0
PAT_1946_3924_24.png,0.685,0.095,0.006,0.007,0.01,0
PAT_1946_3924_627.png,0.394,0.175,0.009,0.008,0.006,0
PAT_1946_3924_929.png,0.751,0.155,0.008,0.014,0.028,0
PAT_1947_3926_165.png,0.532,0.331,0.001,0.002,0.001,0
PAT_194_298_367.png,0.409,0.167,0.006,0.006,0.016,0
PAT_194_298_945.png,0.336,0.175,0.002,0.002,0.008,0
PAT_1950_3932_655.png,0.609,0.109,0.002,0.006,0.012,0
PAT_1951_3934_98.png,0.571,0.02,0.003,0.003,0.003,0
PAT_1955_3946_319.png,0.51,0.219,0.004,0.006,0.012,0
PAT_1955_3947_778.png,0.59,0.045,0.001,0.001,0.003,0
PAT_1956_3949_217.png,0.397,0.207,0.014,0.011,0.005,0
PAT_1960_3957_864.png,0.259,0.111,0.004,0.009,0.027,0
PAT_1967_3976_736.png,0.351,0.069,0.001,0.002,0.001,0
PAT_1969_3980_995.png,0.179,0.058,0.005,0.003,0.003,0
PAT_196_300_749.png,0.322,0.019,0.001,0.005,0.013,0
PAT_1971_3984_534.png,0.584,0.028,0.002,0.003,0.005,0
PAT_1975_3999_453.png,0.05,0.279,0.002,0.002,0.003,0
PAT_1976_4000_701.png,0.391,0.039,0.004,0.005,0.005,0
PAT_1978_4004_304.png,0.358,1.0,0.007,0.006,0.006,0
PAT_1978_4004_82.png,0.281,0.126,0.001,0.002,0.008,0
PAT_197_301_198.png,0.432,0.328,0.002,0.003,0.008,0
PAT_197_301_449.png,0.4,0.4,0.004,0.005,0.008,0
PAT_1980_4018_929.png,0.404,0.042,0.005,0.005,0.008,0
PAT_1981_4023_673.png,0.499,0.012,0.0,0.002,0.002,0
PAT_1983_4032_502.png,0.731,0.145,0.002,0.002,0.007,0
PAT_1984_4038_265.png,0.369,0.123,0.002,0.002,0.004,0
PAT_1988_4052_897.png,0.281,0.037,0.008,0.007,0.011,0
PAT_1989_4061_934.png,0.435,0.043,0.008,0.006,0.004,0
PAT_198_302_44.png,0.312,1.0,0.012,0.011,0.01,0
PAT_198_853_778.png,0.499,0.071,0.007,0.016,0.028,0
PAT_1993_4076_174.png,0.366,0.036,0.011,0.007,0.01,0
PAT_1993_4077_139.png,0.358,0.016,0.009,0.012,0.019,0
PAT_1995_4080_695.png,0.45,0.04,0.003,0.002,0.012,0
PAT_1998_4095_438.png,0.33,0.722,0.003,0.007,0.007,0
PAT_2003_4107_766.png,0.384,0.01,0.001,0.0,0.001,0
PAT_2006_4123_719.png,0.27,0.024,0.0,0.0,0.0,0
PAT_2008_4126_489.png,0.563,0.022,0.003,0.004,0.005,0
PAT_2009_4134_828.png,0.0,0.0,0.0,0.0,0.0,0
PAT_200_304_139.png,0.393,0.044,0.001,0.003,0.012,0
PAT_2010_4136_318.png,0.507,0.557,0.003,0.008,0.009,0
PAT_2011_4140_787.png,0.419,0.972,0.005,0.013,0.013,0
PAT_2011_4140_988.png,0.527,0.619,0.003,0.009,0.011,0
PAT_2011_4141_862.png,0.061,0.571,0.002,0.004,0.007,0
PAT_2013_4148_303.png,0.284,0.622,0.001,0.001,0.001,0
PAT_2016_4155_600.png,0.667,0.045,0.0,0.002,0.002,0
PAT_2016_4156_941.png,0.488,0.141,0.008,0.013,0.009,0
PAT_2016_4160_868.png,0.695,0.205,0.002,0.003,0.003,0
PAT_2017_4164_500.png,0.425,0.12,0.006,0.005,0.003,0
PAT_2018_4167_11.png,0.431,0.075,0.008,0.008,0.008,0
PAT_201_306_781.png,0.557,0.046,0.004,0.005,0.006,0
PAT_201_946_262.png,0.256,0.054,0.0,0.0,0.0,0
PAT_2020_4174_799.png,0.381,0.102,0.0,0.001,0.001,0
PAT_2020_4176_865.png,0.702,0.311,0.004,0.009,0.01,0
PAT_2021_4180_381.png,0.423,0.129,0.004,0.006,0.008,0
PAT_2022_4184_111.png,0.344,0.135,0.0,0.0,0.0,0
PAT_2024_4221_632.png,0.6,0.385,0.003,0.005,0.011,0
PAT_2024_4224_141.png,0.569,0.361,0.003,0.006,0.013,0
PAT_2024_4225_170.png,0.503,0.011,0.0,0.0,0.0,0
PAT_2025_4229_541.png,0.486,0.009,0.0,0.0,0.0,0
PAT_2026_4230_141.png,0.734,0.216,0.003,0.003,0.003,0
PAT_202_307_424.png,0.256,0.618,0.004,0.005,0.008,0
PAT_202_307_927.png,0.227,0.518,0.005,0.005,0.008,0
PAT_202_308_692.png,0.817,0.105,0.002,0.002,0.003,0
PAT_202_308_721.png,0.256,0.618,0.004,0.005,0.008,0
PAT_202_916_612.png,0.25,0.021,0.003,0.004,0.003,0
PAT_202_917_942.png,0.737,0.082,0.002,0.006,0.017,0
PAT_2030_4246_973.png,0.216,0.005,0.0,0.001,0.003,0
PAT_2034_4266_880.png,0.073,0.034,0.002,0.002,0.002,0
PAT_2034_4268_141.png,0.343,0.005,0.0,0.0,0.0,0
PAT_2034_4269_670.png,0.258,0.004,0.0,0.0,0.0,0
PAT_2036_4280_90.png,0.465,0.098,0.002,0.005,0.014,0
PAT_2036_4281_271.png,0.259,0.219,0.006,0.006,0.011,0
PAT_2039_4290_273.png,0.301,0.335,0.004,0.008,0.008,0
PAT_2041_4298_408.png,0.068,0.525,0.005,0.005,0.005,0
PAT_2042_4301_636.png,0.373,0.04,0.005,0.005,0.002,0
PAT_2043_4308_681.png,0.439,0.255,0.001,0.006,0.005,0
PAT_2046_4323_394.png,0.587,0.087,0.002,0.003,0.003,0
PAT_2046_4323_762.png,0.356,0.061,0.002,0.002,0.002,0
PAT_2048_4333_63.png,0.439,0.149,0.006,0.006,0.003,0
PAT_2049_4348_485.png,0.099,0.033,0.0,0.0,0.0,0
PAT_204_310_975.png,0.615,0.166,0.003,0.003,0.002,0
PAT_2050_4350_36.png,0.247,0.066,0.007,0.006,0.005,0
PAT_2051_4356_460.png,0.255,0.727,0.004,0.008,0.009,0
PAT_2053_4360_281.png,0.329,0.026,0.005,0.004,0.003,0
PAT_2056_4364_112.png,0.223,0.088,0.001,0.001,0.003,0
PAT_205_311_255.png,0.406,1.0,0.007,0.008,0.01,0
PAT_2061_4395_587.png,0.35,0.05,0.006,0.006,0.009,0
PAT_2062_4397_39.png,0.16,0.885,0.006,0.007,0.004,0
PAT_2065_4412_407.png,0.42,0.015,0.0,0.0,0.0,0
PAT_2065_4413_298.png,0.228,0.137,0.001,0.002,0.01,0
PAT_2066_4417_201.png,0.197,0.157,0.004,0.004,0.008,0
PAT_2068_4424_995.png,0.401,0.366,0.001,0.001,0.001,0
PAT_206_312_595.png,0.532,0.137,0.006,0.008,0.002,0
PAT_206_312_760.png,0.522,0.194,0.005,0.006,0.001,0
PAT_2070_4430_290.png,0.238,0.018,0.003,0.005,0.007,0
PAT_2071_4433_848.png,0.466,0.062,0.003,0.004,0.006,0
PAT_2076_4459_450.png,0.14,0.031,0.005,0.006,0.003,0
PAT_2077_4463_77.png,0.232,0.011,0.006,0.004,0.004,0
PAT_2079_4480_586.png,0.609,1.0,0.005,0.005,0.005,0
PAT_207_1280_15.png,0.308,0.327,0.011,0.007,0.002,0
PAT_207_313_1.png,0.249,0.101,0.005,0.004,0.004,0
PAT_207_313_709.png,0.588,0.053,0.004,0.004,0.007,0
PAT_207_3951_140.png,0.462,1.0,0.002,0.001,0.001,0
PAT_2080_4484_997.png,0.468,0.037,0.006,0.01,0.016,0
PAT_2081_4488_57.png,0.554,0.408,0.004,0.003,0.003,0
PAT_2082_4491_519.png,0.346,0.006,0.0,0.0,0.0,0
PAT_2085_4506_726.png,0.53,0.02,0.013,0.011,0.006,0
PAT_2088_4523_400.png,0.549,0.02,0.0,0.0,0.0,0
PAT_2088_4524_465.png,0.0,0.0,0.0,0.0,0.0,0
PAT_2088_4525_507.png,0.18,0.508,0.001,0.003,0.009,0
PAT_2089_4529_762.png,0.338,0.019,0.004,0.002,0.001,0
PAT_208_314_741.png,0.576,0.053,0.003,0.004,0.016,0
PAT_2090_4532_178.png,0.707,0.071,0.005,0.003,0.004,0
PAT_2092_4537_438.png,0.19,0.666,0.002,0.003,0.007,0
PAT_2093_4542_192.png,0.5,0.279,0.002,0.006,0.008,0
PAT_2097_4557_241.png,0.535,0.051,0.005,0.008,0.013,0
PAT_2098_4559_436.png,0.066,0.838,0.006,0.006,0.007,0
PAT_2099_4562_100.png,0.634,0.166,0.0,0.001,0.001,0
PAT_20_29_850.png,0.246,0.034,0.002,0.005,0.004,0
PAT_20_30_44.png,0.38,0.02,0.004,0.004,0.01,0
PAT_2102_4575_616.png,0.655,0.185,0.007,0.007,0.007,0
PAT_2103_4581_72.png,0.562,0.316,0.001,0.002,0.009,0
PAT_2105_4587_204.png,0.223,1.0,0.003,0.004,0.004,0
PAT_2106_4590_227.png,0.293,0.592,0.007,0.006,0.005,0
PAT_2107_4595_381.png,0.187,0.84,0.002,0.006,0.013,0
PAT_2108_4596_837.png,0.317,0.123,0.002,0.004,0.004,0
PAT_2109_4598_112.png,0.497,0.1,0.002,0.002,0.002,0
PAT_210_316_401.png,0.218,0.006,0.001,0.003,0.004,0
PAT_2113_4607_329.png,0.06,0.147,0.003,0.003,0.004,0
PAT_2114_4609_615.png,0.233,0.544,0.001,0.002,0.002,0
PAT_2115_4613_260.png,0.049,0.182,0.008,0.004,0.002,0
PAT_2116_4614_671.png,0.465,0.013,0.003,0.007,0.008,0
PAT_2119_4625_733.png,0.283,0.005,0.0,0.0,0.001,0
PAT_211_317_649.png,0.622,0.103,0.001,0.003,0.012,0
PAT_211_318_942.png,0.327,0.692,0.004,0.005,0.005,0
PAT_211_319_777.png,0.126,0.024,0.0,0.0,0.0,0
PAT_211_319_810.png,0.713,0.192,0.004,0.009,0.013,0
PAT_2122_4642_204.png,0.344,1.0,0.002,0.004,0.005,0
PAT_2122_4642_680.png,0.438,0.017,0.002,0.002,0.003,0
PAT_2123_4647_95.png,0.337,1.0,0.004,0.004,0.004,0
PAT_2124_4650_575.png,0.295,0.025,0.004,0.008,0.004,0
PAT_2125_4653_497.png,0.356,0.09,0.002,0.003,0.011,0
PAT_2126_4654_644.png,0.344,0.01,0.001,0.002,0.005,0
PAT_2127_4662_596.png,0.3,0.131,0.002,0.002,0.002,0
PAT_2128_4676_965.png,0.294,0.064,0.004,0.005,0.008,0
PAT_2129_4680_110.png,0.588,0.123,0.003,0.003,0.003,0
PAT_212_326_597.png,0.305,0.034,0.005,0.005,0.003,0
PAT_212_327_532.png,0.08,0.486,0.004,0.005,0.004,0
PAT_2131_4683_112.png,0.117,0.507,0.003,0.005,0.011,0
PAT_213_328_117.png,0.489,0.062,0.001,0.001,0.001,0
PAT_2140_4726_141.png,0.575,0.017,0.0,0.0,0.0,0
PAT_2140_4726_85.png,0.503,0.345,0.001,0.001,0.002,0
PAT_2142_4733_13.png,0.312,1.0,0.002,0.008,0.025,0
PAT_2143_4736_227.png,0.75,0.015,0.0,0.0,0.0,0
PAT_2144_4738_120.png,0.234,0.033,0.0,0.001,0.005,0
PAT_214_329_300.png,0.773,0.139,0.006,0.007,0.006,0
PAT_214_329_70.png,0.0,0.0,0.01,0.01,0.016,0
PAT_2150_4766_754.png,0.326,1.0,0.005,0.008,0.01,0
PAT_2151_4779_515.png,0.159,0.031,0.002,0.002,0.001,0
PAT_2152_4781_332.png,0.173,0.3,0.003,0.005,0.006,0
PAT_2153_4782_321.png,0.098,0.138,0.005,0.005,0.005,0
PAT_2154_4783_625.png,0.5,0.043,0.002,0.004,0.007,0
PAT_2155_4784_483.png,0.384,0.024,0.002,0.004,0.004,0
PAT_2157_4789_969.png,0.333,0.008,0.0,0.0,0.0,0
PAT_2159_4792_718.png,0.496,0.155,0.005,0.005,0.005,0
PAT_215_330_224.png,0.264,0.065,0.002,0.005,0.04,0
PAT_215_330_341.png,0.536,0.152,0.002,0.003,0.059,0
PAT_2160_4814_243.png,0.164,1.0,0.005,0.004,0.019,0
PAT_2161_4818_501.png,0.24,0.018,0.0,0.0,0.0,0
PAT_2161_4819_719.png,0.271,0.164,0.007,0.01,0.01,0
PAT_2162_4820_913.png,0.228,0.119,0.004,0.006,0.009,0
PAT_216_331_678.png,0.0,1.0,0.008,0.007,0.007,0
PAT_217_1290_283.png,0.454,0.178,0.012,0.009,0.002,0
PAT_217_1291_419.png,0.398,0.114,0.001,0.007,0.012,0
PAT_217_332_906.png,0.232,1.0,0.004,0.013,0.013,0
PAT_217_333_61.png,0.456,0.131,0.003,0.004,0.007,0
PAT_217_963_806.png,0.632,0.28,0.006,0.006,0.006,0
PAT_219_336_376.png,0.563,0.119,0.002,0.002,0.003,0
PAT_219_337_358.png,0.489,0.71,0.004,0.007,0.007,0
PAT_21_31_965.png,0.702,0.013,0.0,0.001,0.003,0
PAT_21_982_266.png,0.371,0.014,0.002,0.002,0.001,0
PAT_220_1343_489.png,0.378,0.014,0.003,0.013,0.007,0
PAT_220_338_339.png,0.434,0.073,0.005,0.009,0.022,0
PAT_221_339_566.png,0.587,0.029,0.004,0.006,0.007,0
PAT_221_339_951.png,0.28,0.027,0.005,0.007,0.006,0
PAT_223_1067_569.png,0.761,0.249,0.005,0.004,0.006,0
PAT_223_1068_246.png,0.248,0.032,0.003,0.009,0.004,0
PAT_223_341_187.png,0.458,0.091,0.003,0.004,0.003,0
PAT_224_1340_142.png,0.442,0.019,0.003,0.005,0.01,0
PAT_224_1340_551.png,0.608,0.17,0.002,0.003,0.02,0
PAT_224_343_782.png,0.341,0.257,0.01,0.014,0.017,0
PAT_225_345_903.png,0.487,0.012,0.001,0.002,0.001,0
PAT_227_347_19.png,0.414,0.474,0.005,0.005,0.032,0
PAT_228_348_2.png,0.507,1.0,0.004,0.004,0.005,0
PAT_228_348_535.png,0.453,0.484,0.003,0.003,0.007,0
PAT_229_349_141.png,0.652,0.126,0.004,0.005,0.019,0
PAT_229_349_256.png,0.635,0.112,0.002,0.002,0.005,0
PAT_230_1007_645.png,0.065,0.864,0.005,0.005,0.006,0
PAT_230_1008_673.png,0.283,0.007,0.001,0.0,0.002,0
PAT_230_1009_92.png,0.765,0.351,0.007,0.008,0.009,0
PAT_230_350_872.png,0.0,0.0,0.0,0.0,0.0,0
PAT_230_351_720.png,0.506,0.011,0.008,0.004,0.002,0
PAT_233_354_828.png,0.249,0.102,0.012,0.016,0.012,1
PAT_233_354_935.png,0.343,0.106,0.003,0.007,0.004,1
PAT_233_986_663.png,0.499,0.014,0.0,0.001,0.0,0
PAT_235_360_50.png,0.148,1.0,0.005,0.007,0.019,0
PAT_236_1071_810.png,0.707,0.006,0.0,0.0,0.0,0
PAT_236_361_180.png,0.522,1.0,0.009,0.009,0.012,0
PAT_237_362_52.png,0.514,0.099,0.01,0.01,0.003,0
PAT_237_362_909.png,0.382,0.231,0.002,0.004,0.002,0
PAT_237_363_344.png,0.322,0.036,0.007,0.008,0.009,0
PAT_237_363_858.png,0.298,0.731,0.007,0.006,0.005,0
PAT_238_364_387.png,0.878,0.122,0.002,0.008,0.01,0
PAT_240_366_768.png,0.654,0.072,0.007,0.017,0.013,0
PAT_241_367_374.png,0.486,0.155,0.004,0.005,0.014,0
PAT_241_367_89.png,0.192,1.0,0.008,0.008,0.013,0
PAT_242_368_261.png,0.746,0.24,0.001,0.001,0.008,0
PAT_242_369_337.png,0.481,0.005,0.0,0.0,0.0,0
PAT_242_369_930.png,0.336,0.006,0.002,0.001,0.004,0
PAT_243_372_119.png,0.15,0.748,0.004,0.003,0.011,0
PAT_243_372_640.png,0.173,0.38,0.004,0.004,0.004,0
PAT_244_374_726.png,0.133,0.58,0.004,0.005,0.008,0
PAT_245_376_197.png,0.708,0.005,0.0,0.0,0.0,0
PAT_245_376_24.png,0.291,0.797,0.006,0.005,0.004,0
PAT_246_377_159.png,0.304,0.005,0.007,0.003,0.001,0
PAT_247_1293_449.png,0.083,1.0,0.004,0.003,0.004,0
PAT_247_1294_292.png,0.279,0.242,0.003,0.005,0.012,0
PAT_247_378_484.png,0.41,0.013,0.001,0.003,0.005,0
PAT_248_379_695.png,0.431,0.13,0.006,0.005,0.004,0
PAT_249_380_366.png,0.336,1.0,0.003,0.004,0.004,0
PAT_251_382_164.png,0.625,0.089,0.002,0.003,0.002,0
PAT_251_382_240.png,0.333,0.0,0.011,0.01,0.005,0
PAT_251_382_576.png,0.474,0.161,0.004,0.005,0.005,0
PAT_252_383_31.png,0.034,0.95,0.002,0.004,0.011,0
PAT_252_383_389.png,0.593,0.033,0.004,0.006,0.003,0
PAT_253_384_607.png,0.667,0.032,0.004,0.005,0.019,0
PAT_255_388_231.png,0.479,1.0,0.009,0.009,0.01,0
PAT_255_388_77.png,0.286,0.02,0.002,0.004,0.011,0
PAT_256_295_583.png,0.296,0.025,0.001,0.002,0.006,0
PAT_256_394_449.png,0.268,0.232,0.008,0.005,0.005,0
PAT_257_395_866.png,0.111,0.037,0.003,0.002,0.002,0
PAT_257_396_494.png,0.344,0.122,0.007,0.006,0.013,0
PAT_258_397_198.png,0.135,0.014,0.007,0.002,0.002,0
PAT_259_399_801.png,0.331,0.167,0.007,0.003,0.001,0
PAT_260_1289_396.png,0.509,0.015,0.003,0.003,0.007,0
PAT_260_400_566.png,0.437,0.351,0.009,0.01,0.009,0
PAT_260_400_842.png,0.335,0.654,0.007,0.006,0.005,0
PAT_261_401_911.png,0.377,0.021,0.009,0.008,0.012,0
PAT_262_402_14.png,0.385,0.22,0.002,0.004,0.007,1
PAT_262_402_265.png,0.27,0.28,0.008,0.007,0.021,1
PAT_263_1480_753.png,0.359,1.0,0.006,0.008,0.008,0
PAT_263_403_382.png,0.413,0.025,0.006,0.01,0.006,0
PAT_263_403_966.png,0.472,0.073,0.003,0.013,0.013,0
PAT_263_404_410.png,0.619,0.041,0.002,0.002,0.003,0
PAT_264_1368_868.png,0.377,0.146,0.005,0.007,0.014,0
PAT_264_405_118.png,0.628,0.03,0.002,0.001,0.001,0
PAT_265_1371_303.png,0.337,0.054,0.004,0.006,0.014,0
PAT_265_406_276.png,0.446,0.007,0.002,0.0,0.006,0
PAT_265_407_137.png,0.558,0.809,0.004,0.005,0.007,0
PAT_265_407_421.png,0.21,0.358,0.007,0.006,0.008,0
PAT_267_1061_152.png,0.606,0.069,0.003,0.005,0.008,0
PAT_267_1061_324.png,0.529,0.022,0.008,0.006,0.01,0
PAT_267_1062_418.png,0.207,0.376,0.002,0.005,0.014,0
PAT_267_1258_693.png,0.208,0.019,0.009,0.01,0.008,0
PAT_267_411_513.png,0.21,1.0,0.007,0.009,0.016,0
PAT_267_412_275.png,0.367,0.018,0.007,0.008,0.004,0
PAT_268_413_643.png,0.405,0.06,0.004,0.004,0.017,0
PAT_269_415_103.png,0.408,0.43,0.005,0.008,0.022,0
PAT_269_415_906.png,0.338,0.617,0.006,0.006,0.01,0
PAT_26_37_865.png,0.5,0.14,0.003,0.007,0.028,0
PAT_270_1382_561.png,0.162,0.575,0.001,0.002,0.003,0
PAT_270_1384_995.png,0.102,1.0,0.007,0.01,0.012,0
PAT_270_1386_755.png,0.148,0.023,0.006,0.004,0.004,0
PAT_270_1387_430.png,0.592,0.024,0.001,0.001,0.002,0
PAT_270_416_398.png,0.0,0.0,0.0,0.0,0.0,0
PAT_270_417_257.png,0.494,0.125,0.004,0.007,0.024,1
PAT_270_417_728.png,0.59,0.112,0.002,0.002,0.023,1
PAT_271_418_14.png,0.636,0.131,0.006,0.008,0.008,0
PAT_271_418_92.png,0.761,0.077,0.006,0.011,0.013,0
PAT_272_419_906.png,0.0,0.0,0.0,0.0,0.0,0
PAT_272_420_10.png,0.498,0.268,0.005,0.005,0.017,0
PAT_272_420_25.png,0.574,0.162,0.002,0.003,0.021,0
PAT_273_421_905.png,0.664,0.723,0.006,0.008,0.013,0
PAT_274_423_374.png,0.488,1.0,0.002,0.002,0.002,0
PAT_275_424_966.png,0.214,0.867,0.005,0.007,0.005,0
PAT_276_425_539.png,0.394,0.2,0.007,0.007,0.004,0
PAT_277_1309_814.png,0.381,0.008,0.007,0.015,0.048,0
PAT_277_426_825.png,0.46,1.0,0.011,0.005,0.009,0
PAT_277_427_658.png,0.322,0.036,0.001,0.002,0.004,0
PAT_279_1393_118.png,0.423,0.848,0.008,0.007,0.026,0
PAT_279_429_142.png,0.733,0.049,0.002,0.003,0.003,0
PAT_279_430_356.png,0.438,1.0,0.008,0.016,0.003,0
PAT_27_38_240.png,0.541,0.191,0.001,0.002,0.004,0
PAT_280_431_466.png,0.286,0.5,0.007,0.005,0.001,0
PAT_281_1516_753.png,0.343,0.038,0.002,0.002,0.002,0
PAT_281_1517_293.png,0.2,0.037,0.003,0.003,0.001,0
PAT_281_1518_571.png,0.341,0.063,0.01,0.009,0.003,0
PAT_281_432_813.png,0.346,0.068,0.004,0.006,0.002,0
PAT_282_433_934.png,0.325,0.378,0.005,0.005,0.007,0
PAT_286_1458_381.png,0.1,1.0,0.005,0.008,0.015,0
PAT_286_1459_666.png,0.129,0.04,0.004,0.004,0.003,0
PAT_286_1459_926.png,0.054,0.112,0.007,0.003,0.006,0
PAT_287_440_729.png,0.496,0.02,0.009,0.014,0.025,0
PAT_288_441_312.png,0.462,0.029,0.01,0.015,0.003,0
PAT_289_1399_481.png,0.372,1.0,0.006,0.011,0.01,0
PAT_289_442_43.png,0.119,0.851,0.003,0.004,0.005,0
PAT_290_445_686.png,0.284,1.0,0.006,0.006,0.009,0
PAT_290_445_988.png,0.498,0.053,0.0,0.001,0.008,0
PAT_291_446_704.png,0.597,0.12,0.004,0.004,0.002,0
PAT_294_638_564.png,0.395,0.123,0.004,0.005,0.009,0
PAT_295_639_240.png,0.186,0.244,0.007,0.006,0.001,0
PAT_296_640_206.png,0.462,0.413,0.006,0.008,0.005,0
PAT_297_4307_924.png,0.204,0.449,0.001,0.004,0.039,0
PAT_299_1452_1.png,0.516,0.025,0.004,0.004,0.003,0
PAT_299_1455_759.png,0.339,0.238,0.005,0.004,0.003,0
PAT_29_40_561.png,0.491,0.069,0.001,0.002,0.002,0
PAT_300_1478_445.png,0.465,0.383,0.002,0.003,0.01,0
PAT_300_1689_862.png,0.264,0.026,0.003,0.003,0.002,0
PAT_300_647_501.png,0.232,0.587,0.004,0.003,0.002,0
PAT_300_648_84.png,0.146,0.016,0.005,0.003,0.002,0
PAT_301_649_533.png,0.208,1.0,0.005,0.006,0.004,0
PAT_302_1633_845.png,0.338,0.042,0.008,0.008,0.009,0
PAT_302_650_477.png,0.372,0.768,0.007,0.007,0.016,0
PAT_302_651_529.png,0.372,0.768,0.007,0.007,0.016,0
PAT_303_652_342.png,0.455,0.25,0.006,0.011,0.005,0
PAT_303_652_943.png,0.523,0.275,0.003,0.002,0.005,0
PAT_304_4186_458.png,0.373,0.046,0.001,0.0,0.001,0
PAT_304_653_446.png,0.1,0.024,0.005,0.011,0.004,0
PAT_305_655_30.png,0.292,0.582,0.005,0.008,0.012,0
PAT_306_1646_903.png,0.179,0.008,0.0,0.0,0.0,0
PAT_306_1646_971.png,0.728,0.233,0.002,0.005,0.007,0
PAT_306_658_825.png,0.34,0.264,0.002,0.006,0.029,0
PAT_307_1458_363.png,0.372,0.042,0.001,0.002,0.002,0
PAT_307_1685_651.png,0.431,0.755,0.006,0.008,0.012,0
PAT_307_659_85.png,0.646,0.204,0.007,0.006,0.013,0
PAT_308_661_184.png,0.69,0.118,0.006,0.006,0.019,0
PAT_309_662_737.png,0.586,0.185,0.001,0.002,0.011,0
PAT_309_662_76.png,0.624,0.055,0.001,0.007,0.014,0
PAT_309_663_812.png,0.483,0.089,0.002,0.001,0.029,0
PAT_30_41_815.png,0.256,0.485,0.008,0.008,0.008,0
PAT_311_666_191.png,0.158,0.02,0.013,0.021,0.005,0
PAT_311_667_416.png,0.158,0.02,0.013,0.021,0.005,0
PAT_312_668_480.png,0.304,0.051,0.003,0.005,0.003,0
PAT_313_669_908.png,0.222,0.907,0.005,0.006,0.006,0
PAT_313_669_935.png,0.368,0.585,0.009,0.008,0.008,0
PAT_314_672_909.png,0.367,0.136,0.005,0.006,0.001,0
PAT_315_673_227.png,0.233,0.022,0.0,0.0,0.002,0
PAT_316_1457_353.png,0.385,0.364,0.009,0.005,0.005,0
PAT_316_674_318.png,0.0,0.0,0.0,0.0,0.0,0
PAT_316_674_924.png,0.442,0.01,0.001,0.001,0.001,0
PAT_317_675_144.png,0.424,0.045,0.009,0.004,0.004,0
PAT_318_677_278.png,0.244,0.093,0.005,0.007,0.002,0
PAT_319_678_357.png,0.238,0.584,0.008,0.009,0.008,0
PAT_319_679_533.png,0.428,0.066,0.007,0.002,0.007,0
PAT_319_680_166.png,0.438,0.022,0.0,0.0,0.0,0
PAT_319_680_832.png,0.423,0.06,0.003,0.004,0.002,0
PAT_31_42_680.png,0.42,1.0,0.003,0.002,0.003,0
PAT_31_43_129.png,0.165,0.483,0.006,0.006,0.009,0
PAT_320_681_410.png,0.256,0.282,0.002,0.004,0.016,1
PAT_320_681_724.png,0.346,0.266,0.001,0.003,0.048,1
PAT_321_682_236.png,0.225,0.154,0.002,0.007,0.005,0
PAT_323_686_356.png,0.436,0.138,0.004,0.002,0.002,0
PAT_323_687_169.png,0.538,0.117,0.002,0.003,0.007,0
PAT_324_1464_266.png,0.369,0.003,0.003,0.008,0.002,0
PAT_324_1465_43.png,0.118,0.439,0.007,0.008,0.0,0
PAT_325_1506_440.png,0.227,0.03,0.004,0.003,0.002,0
